Arestas na MST:
8863 - 7502: 17
2685 - 6778: 17
7179 - 1094: 17
7688 - 7689: 17
8238 - 9534: 17
5761 - 2005: 17
6348 - 3009: 17
6917 - 6918: 17
6914 - 6913: 17
3158 - 9982: 17
2500 - 845: 17
1277 - 2815: 17
3312 - 6693: 17
9139 - 8231: 17
7771 - 7770: 17
5942 - 5943: 17
1932 - 1351: 17
1347 - 1346: 17
8356 - 5826: 17
502 - 2786: 17
5411 - 6499: 17
9881 - 4195: 17
7721 - 7720: 17
4342 - 3304: 17
2742 - 2741: 17
1145 - 879: 17
1553 - 1554: 17
2348 - 2347: 17
2352 - 2353: 17
9273 - 1696: 17
2409 - 2410: 17
1551 - 1550: 17
7520 - 7521: 17
3786 - 7883: 17
2436 - 2437: 17
5151 - 9763: 17
5884 - 7599: 17
2175 - 8936: 17
3370 - 8739: 17
7469 - 7468: 17
6420 - 9529: 17
2191 - 328: 17
5594 - 4633: 17
9648 - 744: 17
4043 - 2730: 17
5310 - 5347: 17
7606 - 7607: 17
6920 - 6919: 17
1054 - 4445: 17
3436 - 5970: 17
1520 - 1521: 17
8801 - 9971: 17
4393 - 8486: 17
452 - 451: 17
3490 - 3044: 17
6281 - 6485: 17
1438 - 2530: 17
6443 - 3541: 17
3762 - 8901: 17
1019 - 5805: 17
9429 - 8287: 17
5250 - 5251: 17
3567 - 538: 17
604 - 605: 17
2658 - 6632: 17
5109 - 5108: 17
5109 - 5110: 17
3648 - 1728: 17
9934 - 3002: 17
7780 - 581: 17
8849 - 4332: 17
3059 - 5609: 17
2053 - 9674: 17
587 - 586: 17
9842 - 3949: 17
641 - 8590: 17
9171 - 50: 17
1114 - 7250: 17
143 - 144: 17
9009 - 6148: 17
8759 - 758: 17
869 - 870: 17
853 - 852: 17
9994 - 9993: 17
5876 - 9731: 17
5041 - 4703: 17
1215 - 4858: 17
9087 - 9088: 17
1902 - 1487: 17
5605 - 5606: 17
9941 - 8126: 17
500 - 2377: 17
9840 - 5138: 17
8581 - 8580: 17
6553 - 778: 17
6095 - 9484: 17
5157 - 3558: 17
4908 - 4909: 17
4149 - 6561: 17
8765 - 8764: 17
8995 - 1597: 17
1557 - 9387: 17
1547 - 753: 17
0 - 6631: 17
6184 - 6390: 17
9064 - 3772: 17
8375 - 2728: 17
4405 - 4627: 17
7368 - 6838: 17
711 - 712: 17
7369 - 7909: 17
5940 - 7927: 17
3961 - 7659: 17
397 - 8377: 17
74 - 3576: 17
195 - 9162: 17
7022 - 6275: 17
4781 - 4780: 17
4637 - 1293: 17
2152 - 5823: 17
2532 - 3714: 17
2251 - 4261: 17
5174 - 6374: 17
8415 - 5232: 17
8845 - 1348: 17
6315 - 9293: 17
8394 - 4393: 17
4529 - 6940: 17
8084 - 9576: 17
9779 - 7439: 17
100 - 7969: 17
3858 - 6936: 17
3644 - 2981: 17
6501 - 6502: 17
3824 - 4773: 17
481 - 482: 17
3239 - 9668: 17
4787 - 9277: 17
7095 - 5121: 17
9119 - 9120: 17
465 - 1624: 17
1773 - 7095: 17
5755 - 8625: 17
919 - 918: 17
9743 - 9744: 17
5432 - 5433: 17
5538 - 4571: 17
8170 - 9195: 17
109 - 4882: 17
9790 - 9791: 17
9371 - 9370: 17
4142 - 4143: 17
1037 - 5563: 17
4143 - 4144: 17
2758 - 7972: 17
9672 - 9673: 17
9958 - 2757: 17
6476 - 1631: 17
927 - 926: 17
8436 - 8437: 17
7265 - 2590: 17
827 - 5501: 17
6321 - 6322: 17
9438 - 480: 17
5477 - 5478: 17
8930 - 1653: 17
7777 - 2460: 17
9918 - 2249: 17
1023 - 2531: 17
8527 - 860: 17
2970 - 6544: 17
7965 - 3930: 17
3744 - 2008: 17
2951 - 245: 17
575 - 8371: 17
8711 - 4216: 17
6598 - 5459: 17
9409 - 9408: 17
1588 - 5931: 17
5219 - 6910: 17
2618 - 6166: 17
5855 - 345: 17
9269 - 9268: 17
3975 - 3974: 17
9922 - 7491: 17
9632 - 9631: 17
9439 - 9438: 17
9324 - 2635: 17
5858 - 2951: 17
4022 - 5718: 17
127 - 8730: 17
9342 - 9341: 18
6076 - 8416: 18
7157 - 521: 18
8910 - 8909: 18
7342 - 7999: 18
6692 - 7023: 18
6258 - 1180: 18
9058 - 9431: 18
7207 - 4353: 18
2618 - 302: 18
2516 - 2517: 18
2167 - 9971: 18
6366 - 2815: 18
4879 - 4878: 18
2535 - 2536: 18
6704 - 6543: 18
9248 - 9249: 18
8830 - 8831: 18
9314 - 9315: 18
967 - 8231: 18
5198 - 1222: 18
771 - 3387: 18
2575 - 4783: 18
9191 - 3628: 18
1929 - 1158: 18
5717 - 3358: 18
8444 - 6117: 18
9915 - 9914: 18
4945 - 4946: 18
3302 - 4286: 18
4917 - 4918: 18
6533 - 2815: 18
7901 - 6152: 18
3099 - 7860: 18
4543 - 5645: 18
2453 - 2454: 18
5666 - 2387: 18
2484 - 2485: 18
7560 - 7561: 18
6054 - 6053: 18
7661 - 9093: 18
1124 - 8255: 18
6954 - 1292: 18
1124 - 1205: 18
3868 - 1214: 18
2141 - 2140: 18
7499 - 3925: 18
7078 - 5424: 18
1943 - 1944: 18
8954 - 796: 18
53 - 8634: 18
9740 - 9741: 18
9758 - 9759: 18
9093 - 9092: 18
9255 - 3663: 18
5355 - 2188: 18
9911 - 9912: 18
5438 - 5884: 18
5361 - 5360: 18
9081 - 9082: 18
9936 - 9935: 18
6407 - 1236: 18
8709 - 5611: 18
9084 - 7797: 18
5230 - 5229: 18
2121 - 7229: 18
4984 - 809: 18
4351 - 4698: 18
6187 - 7657: 18
7902 - 6989: 18
9219 - 3430: 18
4255 - 4751: 18
5462 - 5461: 18
8671 - 8387: 18
7171 - 7172: 18
5629 - 5628: 18
4012 - 3291: 18
5093 - 5094: 18
1885 - 1886: 18
1940 - 1941: 18
7029 - 3688: 18
5190 - 7277: 18
4741 - 4551: 18
1713 - 1624: 18
3064 - 4607: 18
8945 - 3581: 18
8958 - 7552: 18
5087 - 9889: 18
803 - 59: 18
3759 - 9582: 18
569 - 4245: 18
981 - 1954: 18
4817 - 6281: 18
8701 - 7434: 18
5864 - 5863: 18
7030 - 636: 18
6521 - 7397: 18
4194 - 4193: 18
3740 - 9468: 18
8039 - 1998: 18
3374 - 3375: 18
3470 - 9378: 18
3931 - 358: 18
8017 - 8016: 18
2913 - 3221: 18
6038 - 6531: 18
4112 - 4113: 18
4852 - 8212: 18
3388 - 1758: 18
2620 - 6665: 18
5588 - 7270: 18
1827 - 5695: 18
8780 - 4302: 18
3170 - 4550: 18
144 - 9387: 18
8837 - 2103: 18
4477 - 6882: 18
5740 - 5739: 18
275 - 104: 18
5033 - 6850: 18
9266 - 5691: 18
4725 - 9381: 18
4403 - 4404: 18
6209 - 4974: 18
3536 - 8967: 18
7605 - 5539: 18
7743 - 7092: 18
7816 - 8385: 18
4007 - 4042: 18
3049 - 4313: 18
5560 - 1792: 18
1976 - 6843: 18
3166 - 596: 18
4030 - 4031: 18
5802 - 5803: 18
4919 - 6274: 18
6685 - 1295: 18
2378 - 1572: 18
4571 - 4143: 18
4027 - 4028: 18
3988 - 3987: 18
4033 - 4034: 18
8444 - 92: 18
3933 - 3934: 18
4662 - 1229: 18
4130 - 2526: 18
2029 - 1369: 18
5403 - 8222: 18
8010 - 1992: 18
2527 - 385: 18
1868 - 2416: 18
3794 - 3793: 18
8126 - 8127: 18
6218 - 8292: 18
3313 - 9559: 18
4544 - 6410: 18
6034 - 3197: 18
3416 - 2974: 18
5587 - 6104: 18
6720 - 5455: 18
3691 - 2368: 18
9929 - 9621: 18
8181 - 8180: 18
9838 - 372: 18
4500 - 5694: 18
698 - 5484: 18
9610 - 4118: 18
3124 - 9063: 18
4732 - 4733: 18
4381 - 8272: 18
2154 - 8757: 18
4721 - 4720: 18
4737 - 4738: 18
8748 - 8749: 18
7666 - 7665: 18
6582 - 4762: 18
624 - 6860: 18
1730 - 8745: 18
647 - 7119: 18
9429 - 8134: 18
8360 - 4118: 18
2582 - 360: 18
465 - 8068: 18
9204 - 2457: 18
43 - 3748: 18
3897 - 1712: 18
4244 - 4681: 18
2614 - 2613: 18
8428 - 8224: 18
3148 - 6753: 18
1785 - 4309: 18
8903 - 2141: 18
4835 - 4836: 18
4847 - 4848: 18
7374 - 7302: 18
7741 - 5357: 18
3167 - 4582: 18
1622 - 6133: 18
8042 - 7309: 18
9123 - 2164: 18
4777 - 4778: 18
8085 - 6904: 18
3092 - 4325: 18
1601 - 1909: 18
3024 - 3023: 18
6535 - 1225: 18
8760 - 5297: 18
5920 - 5921: 18
2086 - 4415: 18
6944 - 435: 18
7928 - 843: 18
4067 - 9233: 18
3224 - 7222: 18
7906 - 7905: 18
5402 - 1706: 18
6135 - 4291: 18
4477 - 4478: 18
1155 - 8418: 18
9947 - 730: 18
7751 - 7752: 18
90 - 2412: 18
5037 - 222: 18
9906 - 1264: 18
7370 - 2818: 18
8438 - 729: 18
9351 - 4783: 18
8208 - 2929: 18
5478 - 3731: 18
538 - 9406: 18
8084 - 1788: 18
5756 - 8353: 18
5380 - 3135: 18
8759 - 5761: 18
8218 - 1867: 18
4147 - 8107: 18
9712 - 8595: 18
473 - 8538: 18
449 - 450: 18
7372 - 3112: 18
7923 - 1938: 18
6637 - 6708: 18
9608 - 2361: 18
4884 - 8385: 18
9175 - 2493: 18
2197 - 2357: 18
5572 - 742: 18
4149 - 7368: 18
7366 - 6847: 18
2805 - 5983: 18
2641 - 2617: 18
1217 - 6171: 18
2301 - 1378: 18
3093 - 2917: 18
78 - 6824: 18
2540 - 5677: 18
8177 - 8968: 18
9027 - 8413: 18
2340 - 6972: 18
9471 - 188: 18
6319 - 8195: 18
6210 - 6209: 18
1076 - 4799: 18
6241 - 5041: 18
3816 - 8667: 18
3319 - 2550: 18
9174 - 1163: 18
1406 - 1407: 18
9656 - 7132: 18
6544 - 6543: 18
700 - 4934: 18
9269 - 187: 18
1390 - 1389: 18
6657 - 9832: 18
2470 - 7103: 18
3035 - 7048: 18
8165 - 6510: 18
1042 - 1041: 18
3258 - 1044: 18
6170 - 6169: 18
3341 - 3429: 18
6544 - 6872: 18
1516 - 1517: 18
9732 - 1323: 18
4285 - 2584: 18
2387 - 250: 18
6264 - 6263: 18
6549 - 6550: 18
614 - 615: 18
4042 - 1267: 18
4720 - 6568: 18
1126 - 1307: 18
7976 - 8707: 18
9508 - 6870: 18
585 - 586: 18
5666 - 3640: 18
4459 - 204: 18
2363 - 4974: 18
4939 - 468: 18
7805 - 5864: 18
1478 - 6481: 18
8577 - 6241: 18
7702 - 2455: 18
7302 - 543: 18
904 - 903: 18
1725 - 275: 18
3141 - 765: 18
6774 - 6773: 18
1566 - 5481: 18
668 - 667: 18
6376 - 6377: 18
6531 - 2905: 18
7655 - 6337: 18
5026 - 2360: 18
1316 - 5632: 18
7502 - 2850: 18
1856 - 783: 18
1794 - 6386: 18
1371 - 5052: 18
27 - 534: 18
1937 - 7416: 18
3340 - 4608: 18
7110 - 476: 18
9128 - 1300: 18
664 - 6730: 18
1354 - 7354: 18
898 - 899: 18
1153 - 1152: 18
5113 - 2356: 19
8476 - 8477: 19
1363 - 7241: 19
1080 - 7127: 19
6259 - 4420: 19
2327 - 2326: 19
6009 - 6010: 19
8924 - 6669: 19
3476 - 330: 19
24 - 25: 19
5766 - 7836: 19
3482 - 8237: 19
4330 - 6167: 19
3575 - 4913: 19
4638 - 2864: 19
6223 - 6222: 19
3252 - 5380: 19
6210 - 9567: 19
7101 - 7562: 19
7893 - 5889: 19
6345 - 9690: 19
955 - 5127: 19
8861 - 7031: 19
7806 - 4541: 19
2550 - 2551: 19
1027 - 4478: 19
5113 - 9097: 19
5659 - 2733: 19
610 - 1647: 19
9138 - 9137: 19
4348 - 431: 19
1426 - 9352: 19
4021 - 4020: 19
8395 - 8396: 19
6147 - 6148: 19
40 - 41: 19
7534 - 7535: 19
5609 - 5608: 19
1930 - 8778: 19
7521 - 8098: 19
802 - 9396: 19
6622 - 6623: 19
8365 - 8364: 19
9903 - 9025: 19
2389 - 2390: 19
4804 - 7378: 19
7570 - 7569: 19
5147 - 9946: 19
8493 - 7994: 19
3297 - 1576: 19
6635 - 589: 19
7468 - 7467: 19
8130 - 4898: 19
8302 - 8301: 19
61 - 62: 19
3844 - 3843: 19
3921 - 3922: 19
1003 - 1810: 19
6599 - 6598: 19
5345 - 498: 19
6208 - 3721: 19
4698 - 7312: 19
4253 - 4420: 19
2249 - 5085: 19
1302 - 1303: 19
868 - 1003: 19
3265 - 8717: 19
6053 - 7099: 19
2123 - 8916: 19
3943 - 1394: 19
3295 - 3296: 19
9006 - 6220: 19
2686 - 9773: 19
1162 - 1161: 19
1587 - 33: 19
3993 - 9342: 19
5412 - 5413: 19
742 - 502: 19
3869 - 816: 19
6317 - 6318: 19
7837 - 1799: 19
7896 - 1063: 19
1134 - 1135: 19
3007 - 5856: 19
1914 - 8789: 19
7062 - 7185: 19
2825 - 8727: 19
5801 - 3674: 19
9092 - 9390: 19
1713 - 3168: 19
8659 - 3942: 19
3001 - 3000: 19
4494 - 2049: 19
1534 - 9411: 19
2056 - 5044: 19
9179 - 4884: 19
9178 - 3138: 19
8471 - 590: 19
6874 - 1331: 19
9846 - 9845: 19
9889 - 9890: 19
2955 - 2954: 19
9991 - 9992: 19
4621 - 6834: 19
78 - 5194: 19
9057 - 2751: 19
1972 - 9129: 19
6903 - 5820: 19
5422 - 4730: 19
3592 - 3591: 19
1067 - 1066: 19
5221 - 3665: 19
3856 - 3977: 19
7656 - 7655: 19
451 - 2013: 19
5427 - 2117: 19
3540 - 3541: 19
7113 - 3489: 19
3543 - 9417: 19
1826 - 9920: 19
1103 - 3518: 19
6478 - 6263: 19
1442 - 1443: 19
3847 - 4359: 19
6884 - 4332: 19
8554 - 2210: 19
551 - 552: 19
6926 - 993: 19
8015 - 4251: 19
4114 - 7397: 19
6713 - 6309: 19
3626 - 3625: 19
102 - 1791: 19
5331 - 9534: 19
1113 - 1112: 19
4909 - 3890: 19
9068 - 4548: 19
8073 - 8074: 19
7748 - 7747: 19
5162 - 4630: 19
9726 - 9727: 19
1575 - 5487: 19
8639 - 7572: 19
6720 - 3997: 19
115 - 9780: 19
3485 - 3484: 19
9772 - 9773: 19
4997 - 2808: 19
8108 - 8107: 19
5876 - 7698: 19
5123 - 113: 19
5070 - 5071: 19
2825 - 6372: 19
1913 - 9375: 19
6303 - 2716: 19
2365 - 9902: 19
4814 - 2754: 19
2415 - 8757: 19
5876 - 2168: 19
9908 - 6414: 19
1654 - 1653: 19
7311 - 7312: 19
5629 - 2944: 19
9180 - 9181: 19
3382 - 4436: 19
190 - 8386: 19
173 - 4525: 19
1872 - 6796: 19
4806 - 9631: 19
8344 - 9310: 19
3792 - 6965: 19
5322 - 678: 19
5650 - 5649: 19
5832 - 8319: 19
596 - 595: 19
320 - 3993: 19
8750 - 3739: 19
1398 - 9872: 19
9379 - 4652: 19
4003 - 5468: 19
9100 - 4942: 19
9959 - 761: 19
820 - 821: 19
1593 - 5190: 19
2494 - 7117: 19
6206 - 5284: 19
2995 - 4812: 19
4828 - 4827: 19
4411 - 4412: 19
3274 - 1976: 19
2159 - 2160: 19
8624 - 7958: 19
9275 - 7560: 19
6352 - 6416: 19
3695 - 8256: 19
1061 - 7173: 19
4431 - 1125: 19
284 - 2400: 19
1718 - 1719: 19
7607 - 7333: 19
1951 - 1950: 19
7356 - 340: 19
4715 - 4714: 19
9566 - 8110: 19
3995 - 3564: 19
1891 - 2372: 19
8629 - 5479: 19
7204 - 4188: 19
4748 - 4749: 19
3881 - 6604: 19
739 - 740: 19
7032 - 2421: 19
3149 - 3339: 19
9314 - 1551: 19
662 - 4173: 19
611 - 9923: 19
6473 - 6474: 19
6302 - 3777: 19
907 - 721: 19
4555 - 4554: 19
2522 - 766: 19
7201 - 7200: 19
6527 - 27: 19
8700 - 8699: 19
6074 - 730: 19
5988 - 8317: 19
4762 - 4763: 19
674 - 9140: 19
8004 - 426: 19
7043 - 7042: 19
8687 - 8686: 19
4631 - 4630: 19
5637 - 5636: 19
1418 - 5394: 19
4316 - 4315: 19
2024 - 441: 19
9205 - 5146: 19
6087 - 9569: 19
8608 - 1571: 19
7308 - 7669: 19
4281 - 4280: 19
1155 - 1026: 19
2764 - 5594: 19
9282 - 5995: 19
7124 - 7326: 19
7514 - 392: 19
4193 - 2525: 19
224 - 9014: 19
1644 - 1643: 19
7391 - 7392: 19
947 - 7979: 19
4538 - 2820: 19
1831 - 1830: 19
870 - 1042: 19
4338 - 4337: 19
448 - 5364: 19
7676 - 9608: 19
4236 - 4389: 19
1945 - 3203: 19
6587 - 2692: 19
2434 - 5566: 19
6433 - 5342: 19
6006 - 4037: 19
3191 - 4045: 19
6108 - 6109: 19
730 - 5420: 19
9484 - 1242: 19
401 - 7194: 19
3118 - 7183: 19
715 - 269: 19
9517 - 9518: 19
3782 - 2361: 19
2187 - 2186: 19
5044 - 1899: 19
1590 - 7690: 19
6762 - 8607: 19
6545 - 4060: 19
6129 - 5168: 19
1845 - 1846: 19
8636 - 1057: 19
9970 - 3102: 19
6003 - 9451: 19
6764 - 6765: 20
6539 - 3190: 20
831 - 5488: 20
9421 - 7287: 20
1249 - 6574: 20
403 - 6815: 20
7954 - 2859: 20
4079 - 8860: 20
3825 - 6657: 20
2707 - 2070: 20
7973 - 7974: 20
2929 - 9478: 20
5526 - 7462: 20
5099 - 860: 20
6704 - 6817: 20
7045 - 32: 20
5035 - 5036: 20
7896 - 7895: 20
6490 - 2782: 20
3944 - 6822: 20
9946 - 9947: 20
4709 - 3402: 20
6514 - 2987: 20
3004 - 4242: 20
5118 - 1210: 20
8490 - 8489: 20
7901 - 7900: 20
4599 - 7994: 20
6844 - 3632: 20
9380 - 1509: 20
8058 - 8059: 20
193 - 5178: 20
8809 - 8808: 20
964 - 8626: 20
6388 - 9184: 20
4670 - 6324: 20
2811 - 6212: 20
6779 - 6778: 20
4088 - 2534: 20
8728 - 7582: 20
3146 - 3145: 20
5591 - 5592: 20
4471 - 8343: 20
3179 - 3178: 20
4125 - 9970: 20
4850 - 4851: 20
8946 - 449: 20
3184 - 3185: 20
661 - 7404: 20
2297 - 5038: 20
8740 - 8501: 20
1807 - 7594: 20
3292 - 5755: 20
3219 - 3220: 20
2477 - 4071: 20
8879 - 8880: 20
1005 - 8055: 20
6747 - 6746: 20
4575 - 1264: 20
523 - 5150: 20
435 - 2322: 20
8903 - 8904: 20
9601 - 8267: 20
583 - 584: 20
3946 - 3945: 20
3854 - 7503: 20
5410 - 1809: 20
8670 - 1606: 20
4371 - 4372: 20
3424 - 7033: 20
2666 - 3085: 20
5733 - 5990: 20
4014 - 4015: 20
72 - 9483: 20
5210 - 5211: 20
3994 - 3993: 20
7651 - 7976: 20
5240 - 5241: 20
285 - 8193: 20
5064 - 5602: 20
8529 - 7814: 20
2281 - 171: 20
9602 - 237: 20
5502 - 4217: 20
4019 - 3800: 20
5821 - 8527: 20
2801 - 3100: 20
2133 - 4825: 20
350 - 8612: 20
8798 - 5147: 20
6555 - 6554: 20
897 - 898: 20
8518 - 8519: 20
322 - 9031: 20
149 - 150: 20
6930 - 504: 20
2354 - 468: 20
8705 - 4913: 20
4247 - 4248: 20
4682 - 5880: 20
2661 - 4193: 20
5988 - 9097: 20
6 - 5: 20
2032 - 8037: 20
1232 - 7226: 20
8509 - 8510: 20
151 - 150: 20
8891 - 4802: 20
8798 - 7474: 20
8970 - 8971: 20
8546 - 6977: 20
5610 - 5609: 20
1703 - 5735: 20
2388 - 3756: 20
5918 - 9509: 20
4030 - 4029: 20
8555 - 8556: 20
7834 - 7819: 20
4112 - 4111: 20
5541 - 1431: 20
6469 - 9847: 20
7719 - 881: 20
593 - 2151: 20
7970 - 4688: 20
42 - 43: 20
8739 - 9515: 20
924 - 8557: 20
6285 - 6615: 20
1069 - 1070: 20
1522 - 8282: 20
6889 - 1693: 20
361 - 4993: 20
1227 - 692: 20
709 - 4944: 20
4359 - 2498: 20
6670 - 1200: 20
1109 - 1110: 20
605 - 3006: 20
738 - 739: 20
9057 - 8167: 20
337 - 4335: 20
3830 - 6429: 20
6219 - 6218: 20
7383 - 3510: 20
751 - 750: 20
8168 - 4370: 20
745 - 744: 20
7223 - 1594: 20
8681 - 8680: 20
393 - 4320: 20
8116 - 8115: 20
197 - 7039: 20
9228 - 942: 20
7768 - 2600: 20
3018 - 6117: 20
8616 - 8617: 20
5438 - 5959: 20
3084 - 5054: 20
6482 - 5486: 20
8027 - 4046: 20
4689 - 3394: 20
7803 - 818: 20
4494 - 5799: 20
2942 - 9637: 20
3911 - 7127: 20
6803 - 42: 20
3787 - 3786: 20
1627 - 9699: 20
3649 - 3650: 20
3646 - 3645: 20
2391 - 3381: 20
9954 - 5688: 20
9975 - 5303: 20
3611 - 3610: 20
3134 - 981: 20
5277 - 5278: 20
1875 - 4748: 20
6276 - 9353: 20
7143 - 2152: 20
8650 - 8651: 20
2687 - 7325: 20
1171 - 8303: 20
8015 - 7106: 20
2154 - 5846: 20
6119 - 8310: 20
1734 - 1998: 20
6785 - 6242: 20
3492 - 7396: 20
6674 - 5953: 20
3541 - 8103: 20
7314 - 8115: 20
2318 - 2317: 20
1285 - 825: 20
7126 - 3080: 20
6617 - 4333: 20
3445 - 5438: 20
7050 - 5835: 20
9286 - 186: 20
9186 - 1056: 20
8634 - 1848: 20
8274 - 3444: 20
1297 - 1296: 20
1316 - 1317: 20
1135 - 6909: 20
7598 - 566: 20
7791 - 1937: 20
5488 - 9296: 20
4686 - 7355: 20
3205 - 461: 20
8718 - 2056: 20
7776 - 7777: 20
1844 - 245: 20
4414 - 9962: 20
6131 - 3588: 20
5643 - 5193: 20
2196 - 2195: 20
9356 - 7614: 20
2785 - 1313: 20
8366 - 6671: 20
5656 - 229: 20
1418 - 7171: 20
1215 - 738: 20
4035 - 3712: 20
510 - 511: 20
5748 - 6968: 20
5430 - 5429: 20
298 - 299: 20
7652 - 819: 20
2242 - 2243: 20
6637 - 7324: 20
656 - 4846: 20
3919 - 6637: 20
6378 - 5807: 20
4454 - 2455: 20
9621 - 7808: 20
8280 - 8668: 20
1364 - 1365: 20
2150 - 2149: 20
2148 - 2147: 20
2370 - 3642: 20
202 - 4064: 20
4095 - 4622: 20
1540 - 7475: 20
9770 - 9771: 20
2278 - 2279: 20
2694 - 2693: 20
5917 - 5918: 20
6812 - 7419: 20
6954 - 6953: 20
6887 - 7577: 20
7227 - 7344: 20
7934 - 8957: 20
3140 - 3243: 20
1448 - 3989: 20
124 - 256: 20
419 - 6618: 20
5562 - 7155: 20
6718 - 4549: 20
125 - 8747: 20
2788 - 4446: 20
6793 - 3383: 20
1092 - 2371: 20
4730 - 2653: 20
7934 - 3681: 20
8210 - 5598: 20
4467 - 9865: 20
4581 - 235: 20
2847 - 3961: 20
7524 - 9679: 20
3066 - 3067: 20
7805 - 865: 20
4028 - 1954: 20
6690 - 9000: 20
7151 - 7150: 20
1508 - 7615: 20
9591 - 9592: 20
278 - 279: 20
5923 - 5922: 20
1940 - 1939: 20
9139 - 9138: 20
883 - 3587: 20
8597 - 1297: 20
2384 - 2383: 20
2669 - 9366: 20
2963 - 523: 20
2957 - 3238: 20
2599 - 2598: 20
9384 - 1459: 20
2393 - 2394: 21
2172 - 4650: 21
2501 - 2511: 21
162 - 9306: 21
5203 - 4271: 21
2246 - 6118: 21
8215 - 1837: 21
3647 - 1490: 21
6610 - 6609: 21
8572 - 2061: 21
6574 - 1957: 21
2930 - 2204: 21
1327 - 2463: 21
8721 - 5917: 21
7021 - 5486: 21
1612 - 1613: 21
8406 - 9157: 21
38 - 37: 21
955 - 956: 21
6034 - 6033: 21
9500 - 9499: 21
5836 - 8723: 21
9876 - 9977: 21
9035 - 495: 21
8159 - 2831: 21
7465 - 7466: 21
5759 - 5758: 21
3971 - 3970: 21
779 - 854: 21
7488 - 7489: 21
8361 - 8360: 21
9813 - 3307: 21
6833 - 7009: 21
6098 - 4612: 21
8371 - 8370: 21
5190 - 5001: 21
8447 - 7357: 21
7441 - 5964: 21
428 - 8424: 21
3422 - 4429: 21
8487 - 2133: 21
4795 - 6566: 21
1754 - 7300: 21
8504 - 8505: 21
7441 - 7440: 21
1385 - 6251: 21
9601 - 9600: 21
6605 - 5994: 21
2257 - 8680: 21
6242 - 3285: 21
2908 - 8294: 21
1922 - 1923: 21
5664 - 5665: 21
8455 - 2522: 21
854 - 7194: 21
6661 - 2122: 21
8250 - 7757: 21
4596 - 542: 21
8796 - 8795: 21
5168 - 4133: 21
8247 - 5251: 21
264 - 1694: 21
2661 - 7361: 21
2763 - 2970: 21
166 - 6466: 21
6852 - 1714: 21
2903 - 7690: 21
6045 - 2565: 21
7227 - 7228: 21
1715 - 1714: 21
4087 - 467: 21
4671 - 9809: 21
7243 - 7244: 21
599 - 6627: 21
1597 - 2355: 21
3563 - 1598: 21
4472 - 276: 21
3417 - 4958: 21
9184 - 1530: 21
6968 - 6077: 21
9525 - 1707: 21
855 - 8353: 21
6436 - 6437: 21
83 - 84: 21
550 - 5466: 21
8839 - 5731: 21
4141 - 7089: 21
8919 - 8918: 21
4506 - 469: 21
8344 - 5124: 21
5897 - 4871: 21
297 - 5592: 21
8600 - 1007: 21
8815 - 8814: 21
8828 - 5143: 21
8515 - 8359: 21
9737 - 702: 21
6980 - 514: 21
248 - 1991: 21
8960 - 8959: 21
3383 - 5752: 21
134 - 133: 21
8074 - 2142: 21
4417 - 4416: 21
5827 - 1099: 21
2143 - 2142: 21
1659 - 1658: 21
5985 - 2705: 21
7348 - 7349: 21
1213 - 5464: 21
7832 - 6768: 21
6412 - 6411: 21
4300 - 7790: 21
9486 - 9487: 21
389 - 8327: 21
1615 - 1614: 21
3151 - 804: 21
5411 - 1853: 21
4620 - 1039: 21
7166 - 8914: 21
9718 - 8341: 21
8524 - 9134: 21
3315 - 5958: 21
8701 - 8700: 21
247 - 4758: 21
7812 - 1898: 21
9362 - 9361: 21
3617 - 6165: 21
7257 - 7258: 21
4694 - 4693: 21
1706 - 1705: 21
4677 - 4676: 21
5818 - 1597: 21
1994 - 7985: 21
8972 - 3831: 21
2737 - 2820: 21
2088 - 2087: 21
9544 - 4557: 21
6513 - 2144: 21
9636 - 8005: 21
4334 - 2493: 21
7983 - 2215: 21
7656 - 7198: 21
3624 - 3625: 21
4134 - 8528: 21
3452 - 915: 21
2692 - 2691: 21
9743 - 5581: 21
5530 - 3028: 21
1564 - 9590: 21
9478 - 199: 21
2566 - 4087: 21
3266 - 3265: 21
7984 - 812: 21
1882 - 9666: 21
5416 - 7797: 21
5945 - 827: 21
7677 - 7676: 21
5883 - 8219: 21
9968 - 7514: 21
828 - 4402: 21
7669 - 7668: 21
9655 - 583: 21
2716 - 1052: 21
7973 - 7972: 21
9580 - 9135: 21
2936 - 8789: 21
9907 - 1746: 21
7239 - 8587: 21
3620 - 6722: 21
6790 - 7812: 21
7872 - 8776: 21
5371 - 5372: 21
5091 - 6677: 21
6768 - 5182: 21
7058 - 2094: 21
5369 - 5370: 21
2313 - 6269: 21
7591 - 7974: 21
5525 - 6247: 21
4659 - 8176: 21
307 - 9576: 21
1521 - 2419: 21
6349 - 3799: 21
2820 - 4001: 21
8354 - 9614: 21
7850 - 657: 21
3802 - 7154: 21
9568 - 1760: 21
3322 - 6919: 21
2748 - 2747: 21
7714 - 7713: 21
5324 - 5323: 21
6172 - 6171: 21
5946 - 5947: 21
6887 - 2817: 21
2099 - 5285: 21
1362 - 492: 21
5298 - 8577: 21
3185 - 4832: 21
6557 - 5152: 21
4251 - 5932: 21
4574 - 1567: 21
8598 - 4022: 21
3501 - 3746: 21
7769 - 7770: 21
5687 - 8193: 21
9916 - 6033: 21
3207 - 1179: 21
