Arestas na MST:
3226 - 3227: 17
7820 - 7821: 17
9384 - 3875: 17
2008 - 3744: 17
6794 - 995: 17
9683 - 3329: 17
1598 - 2560: 17
3436 - 5970: 17
9934 - 3002: 17
6903 - 2582: 17
5477 - 5478: 17
6476 - 1631: 17
2352 - 2353: 17
2347 - 2348: 17
711 - 712: 17
9529 - 6420: 17
6936 - 3858: 17
2593 - 9203: 17
4571 - 5538: 17
88 - 8764: 17
586 - 587: 17
2450 - 804: 17
9958 - 2757: 17
8170 - 9195: 17
4405 - 4627: 17
7095 - 1773: 17
5746 - 9618: 17
5459 - 6598: 17
4882 - 109: 17
5047 - 6452: 17
6166 - 2618: 17
9631 - 9632: 17
9881 - 4195: 17
4121 - 3303: 17
5121 - 7095: 17
2741 - 2742: 17
744 - 9648: 17
8415 - 5232: 17
2815 - 1277: 17
1203 - 1204: 17
6917 - 6918: 17
5826 - 8356: 17
2951 - 5858: 17
2914 - 5077: 17
7265 - 2590: 17
4773 - 3824: 17
7234 - 3578: 17
32 - 7144: 17
7215 - 7216: 17
8711 - 4216: 17
5942 - 5943: 17
9779 - 7439: 17
7166 - 6927: 17
4703 - 5041: 17
5853 - 1127: 17
5114 - 2404: 17
8238 - 9534: 17
3053 - 3054: 17
4070 - 988: 17
6374 - 5174: 17
9093 - 8815: 17
879 - 1145: 17
1570 - 1690: 17
2251 - 4261: 17
8666 - 795: 17
845 - 2500: 17
2249 - 9918: 17
6298 - 9647: 17
7368 - 6838: 17
7969 - 100: 17
2728 - 8375: 17
9672 - 9673: 17
7491 - 9922: 17
8764 - 8765: 17
1054 - 4445: 17
5755 - 8625: 17
5108 - 5109: 17
950 - 2139: 17
6139 - 5020: 17
2902 - 2214: 17
1296 - 8779: 17
5805 - 1019: 17
5109 - 5110: 17
9246 - 7920: 17
8901 - 3762: 17
3825 - 3826: 17
5940 - 7927: 17
3172 - 1861: 17
9804 - 5598: 17
7688 - 7689: 17
1346 - 1347: 17
1225 - 1226: 17
7909 - 7369: 17
2676 - 9078: 17
6221 - 1867: 17
5376 - 995: 17
3541 - 6443: 17
4704 - 246: 17
1094 - 7179: 17
3930 - 7965: 17
6919 - 6920: 17
7029 - 7030: 17
9941 - 8126: 17
2530 - 1438: 17
6501 - 6502: 17
6913 - 6914: 17
1859 - 1860: 17
5750 - 32: 17
7444 - 4106: 17
6275 - 7022: 17
6684 - 1525: 17
2174 - 786: 17
8486 - 4393: 17
3974 - 3975: 17
1827 - 1828: 17
7506 - 4433: 17
2951 - 245: 17
520 - 4829: 17
5949 - 1950: 17
7659 - 3961: 17
869 - 870: 17
8730 - 127: 17
926 - 927: 17
3220 - 9766: 17
4360 - 9012: 17
9715 - 3874: 17
3490 - 3044: 17
7991 - 1476: 17
6721 - 3509: 17
9408 - 9409: 17
2133 - 5234: 17
8978 - 4281: 17
753 - 1547: 17
195 - 9162: 17
7502 - 8863: 17
3559 - 3560: 17
9840 - 5138: 17
143 - 144: 17
2218 - 2219: 17
8580 - 8581: 17
5931 - 1588: 17
2198 - 2199: 17
1087 - 1088: 17
8590 - 641: 17
7304 - 9567: 17
3558 - 5157: 17
5663 - 3109: 17
9790 - 9791: 17
7759 - 7397: 17
7051 - 7052: 17
4342 - 3304: 17
2273 - 2274: 17
6561 - 4149: 17
4858 - 1215: 17
7770 - 7771: 17
852 - 853: 17
8377 - 397: 17
5718 - 4022: 17
7951 - 1743: 17
9429 - 8287: 17
3455 - 3456: 17
8054 - 8055: 17
7883 - 3786: 17
3370 - 8739: 17
3493 - 3494: 17
2320 - 189: 17
109 - 8830: 17
6321 - 6322: 17
946 - 1095: 17
7036 - 7037: 17
1920 - 1787: 17
5054 - 2122: 17
5250 - 5251: 17
9438 - 9439: 17
2698 - 2408: 17
6281 - 6485: 17
1902 - 1487: 17
5876 - 9731: 17
5490 - 1100: 17
1037 - 5563: 17
6095 - 9484: 17
328 - 2191: 17
481 - 482: 17
6778 - 2685: 17
5166 - 9759: 17
9612 - 41: 17
6192 - 9446: 17
7720 - 7721: 17
3666 - 3667: 17
2359 - 5714: 17
330 - 331: 17
2455 - 7702: 18
4777 - 4778: 18
9204 - 2457: 18
8134 - 9429: 18
3897 - 1712: 18
8085 - 6904: 18
3429 - 3341: 18
7751 - 7752: 18
8438 - 729: 18
7370 - 2818: 18
8909 - 8910: 18
465 - 8068: 18
6860 - 624: 18
8360 - 4118: 18
8830 - 8831: 18
5052 - 1371: 18
222 - 5037: 18
90 - 2412: 18
9712 - 8595: 18
1155 - 8418: 18
7905 - 7906: 18
7029 - 3688: 18
6117 - 8444: 18
9974 - 4163: 18
6753 - 3148: 18
6637 - 6708: 18
2340 - 6972: 18
187 - 9269: 18
9248 - 9249: 18
8745 - 1730: 18
8759 - 5761: 18
1856 - 783: 18
9314 - 9315: 18
7560 - 7561: 18
4884 - 8385: 18
9341 - 9342: 18
8748 - 8749: 18
2641 - 2617: 18
9092 - 9093: 18
449 - 450: 18
4325 - 3092: 18
9081 - 9082: 18
6847 - 7366: 18
9351 - 4783: 18
275 - 1725: 18
7665 - 7666: 18
2154 - 8757: 18
1622 - 6133: 18
8126 - 8127: 18
2387 - 250: 18
9508 - 6870: 18
3167 - 4582: 18
8180 - 8181: 18
765 - 3141: 18
7110 - 476: 18
3388 - 1758: 18
2540 - 5677: 18
2167 - 9971: 18
6366 - 2815: 18
9911 - 9912: 18
9914 - 9915: 18
3340 - 4608: 18
6582 - 4762: 18
385 - 2527: 18
5717 - 3358: 18
5026 - 2360: 18
7354 - 1354: 18
2850 - 7502: 18
7171 - 7172: 18
903 - 904: 18
8016 - 8017: 18
9935 - 9936: 18
6003 - 2689: 18
898 - 899: 18
9123 - 2164: 18
9740 - 9741: 18
9758 - 9759: 18
4720 - 6568: 18
4381 - 8272: 18
3387 - 771: 18
8042 - 7309: 18
1264 - 9906: 18
5863 - 5864: 18
6034 - 3197: 18
8954 - 796: 18
5694 - 4500: 18
204 - 4459: 18
8837 - 2103: 18
1601 - 1909: 18
4112 - 4113: 18
5093 - 5094: 18
9832 - 6657: 18
5920 - 5921: 18
2613 - 2614: 18
730 - 9947: 18
7157 - 521: 18
4309 - 1785: 18
5802 - 5803: 18
4033 - 4034: 18
4415 - 2086: 18
7923 - 1938: 18
5666 - 2387: 18
188 - 9471: 18
6531 - 6038: 18
7229 - 2121: 18
4698 - 4351: 18
1126 - 1307: 18
585 - 586: 18
3166 - 596: 18
468 - 4939: 18
9255 - 3663: 18
7372 - 3112: 18
4550 - 3170: 18
6104 - 5587: 18
2188 - 5355: 18
4193 - 4194: 18
4007 - 4042: 18
2453 - 2454: 18
6053 - 6054: 18
5455 - 6720: 18
6730 - 664: 18
4245 - 569: 18
8760 - 5297: 18
302 - 2618: 18
7797 - 9084: 18
7222 - 3224: 18
7999 - 7342: 18
3064 - 4607: 18
1076 - 4799: 18
4945 - 4946: 18
6944 - 435: 18
1205 - 1124: 18
3416 - 2974: 18
1369 - 2029: 18
7103 - 2470: 18
2535 - 2536: 18
3430 - 9219: 18
4681 - 4244: 18
3691 - 2368: 18
3291 - 4012: 18
7901 - 6152: 18
9582 - 3759: 18
6989 - 7902: 18
8903 - 2141: 18
7976 - 8707: 18
3023 - 3024: 18
7270 - 5588: 18
5884 - 5438: 18
5357 - 7741: 18
2516 - 2517: 18
7552 - 8958: 18
4042 - 1267: 18
2484 - 2485: 18
8667 - 3816: 18
9387 - 144: 18
5461 - 5462: 18
1152 - 1153: 18
8416 - 6076: 18
7132 - 9656: 18
1792 - 5560: 18
5402 - 1706: 18
1163 - 9174: 18
8387 - 8671: 18
7860 - 3099: 18
8039 - 1998: 18
4313 - 3049: 18
5645 - 4543: 18
3374 - 3375: 18
6135 - 4291: 18
9381 - 4725: 18
2575 - 4783: 18
2620 - 6665: 18
3931 - 358: 18
6510 - 8165: 18
5360 - 5361: 18
5691 - 9266: 18
1180 - 6258: 18
6521 - 7397: 18
4852 - 8212: 18
1929 - 1158: 18
3302 - 4286: 18
1794 - 6386: 18
3793 - 3794: 18
2815 - 6533: 18
7302 - 7374: 18
7805 - 5864: 18
3581 - 8945: 18
6543 - 6704: 18
3987 - 3988: 18
3258 - 1044: 18
742 - 5572: 18
1316 - 5632: 18
636 - 7030: 18
9468 - 3740: 18
6535 - 1225: 18
5739 - 5740: 18
4027 - 4028: 18
2363 - 4974: 18
7368 - 4149: 18
2197 - 2357: 18
1827 - 5695: 18
4030 - 4031: 18
5539 - 7605: 18
6241 - 8577: 18
6209 - 4974: 18
7816 - 8385: 18
7743 - 7092: 18
473 - 8538: 18
5229 - 5230: 18
3093 - 2917: 18
4067 - 9233: 18
667 - 668: 18
1976 - 6843: 18
3536 - 8967: 18
5628 - 5629: 18
3221 - 2913: 18
2905 - 6531: 18
4353 - 7207: 18
3470 - 9378: 18
3933 - 3934: 18
9175 - 2493: 18
8428 - 8224: 18
3748 - 43: 18
4817 - 6281: 18
809 - 4984: 18
4477 - 4478: 18
8968 - 8177: 18
2378 - 1572: 18
2582 - 360: 18
4751 - 4255: 18
6241 - 5041: 18
4737 - 4738: 18
9889 - 5087: 18
6692 - 7023: 18
4732 - 4733: 18
7655 - 6337: 18
4143 - 4571: 18
1937 - 7416: 18
78 - 6824: 18
981 - 1954: 18
4919 - 6274: 18
1788 - 8084: 18
7661 - 9093: 18
1378 - 2301: 18
9063 - 3124: 18
698 - 5484: 18
803 - 59: 18
1214 - 3868: 18
4302 - 8780: 18
6543 - 6544: 18
7928 - 843: 18
4285 - 2584: 18
4403 - 4404: 18
275 - 104: 18
6685 - 1295: 18
8701 - 7434: 18
1998 - 1149: 18
1406 - 1407: 18
534 - 27: 18
1389 - 1390: 18
8010 - 1992: 18
372 - 9838: 18
6798 - 6799: 18
5983 - 2805: 18
3135 - 5380: 18
5756 - 8353: 18
6319 - 8195: 18
9929 - 9621: 18
3640 - 5666: 18
9027 - 8413: 18
5611 - 8709: 18
967 - 8231: 18
1516 - 1517: 18
1323 - 9732: 18
4720 - 4721: 18
5033 - 6850: 18
2550 - 3319: 18
6549 - 6550: 18
8444 - 92: 18
614 - 615: 18
6407 - 1236: 18
6773 - 6774: 18
1566 - 5481: 18
5478 - 3731: 18
6954 - 1292: 18
4551 - 4741: 18
4544 - 6410: 18
6544 - 6872: 18
6263 - 6264: 18
4934 - 700: 18
6481 - 1478: 18
4847 - 4848: 18
3925 - 7499: 18
9608 - 2361: 18
1713 - 1624: 18
9058 - 9431: 18
1943 - 1944: 18
1940 - 1941: 18
8222 - 5403: 18
1041 - 1042: 18
4147 - 8107: 18
2526 - 4130: 18
6169 - 6170: 18
7277 - 5190: 18
4477 - 6882: 18
647 - 7119: 18
9128 - 1300: 18
6209 - 6210: 18
4878 - 4879: 18
2140 - 2141: 18
4662 - 1229: 18
2929 - 8208: 18
543 - 7302: 18
8218 - 1867: 18
7078 - 5424: 18
7048 - 3035: 18
9191 - 3628: 18
6218 - 8292: 18
1885 - 1886: 18
1217 - 6171: 18
8634 - 53: 18
1868 - 2416: 18
9559 - 3313: 18
6376 - 6377: 18
6187 - 7657: 18
9610 - 4118: 18
4835 - 4836: 18
662 - 4173: 19
3886 - 5393: 19
3997 - 6720: 19
3993 - 320: 19
4280 - 4281: 19
2013 - 451: 19
7127 - 1080: 19
9137 - 9138: 19
9872 - 1398: 19
9902 - 2365: 19
9379 - 4652: 19
4436 - 3382: 19
739 - 740: 19
8624 - 7958: 19
7534 - 7535: 19
1042 - 870: 19
4389 - 4236: 19
9275 - 7560: 19
2049 - 4494: 19
7569 - 7570: 19
2864 - 4638: 19
5594 - 2764: 19
5168 - 6129: 19
9773 - 2686: 19
1134 - 1135: 19
5331 - 9534: 19
1815 - 3125: 19
40 - 41: 19
3921 - 3922: 19
9451 - 6003: 19
5322 - 678: 19
7655 - 7656: 19
4814 - 2754: 19
4060 - 6545: 19
4337 - 4338: 19
9991 - 9992: 19
113 - 5123: 19
4554 - 4555: 19
9057 - 2751: 19
3843 - 3844: 19
2168 - 5876: 19
674 - 9140: 19
9180 - 9181: 19
6903 - 5820: 19
4315 - 4316: 19
4411 - 4412: 19
4020 - 4021: 19
7669 - 7308: 19
5766 - 7836: 19
4898 - 8130: 19
284 - 2400: 19
1950 - 1951: 19
9100 - 4942: 19
9780 - 115: 19
8476 - 8477: 19
816 - 3869: 19
3482 - 8237: 19
1845 - 1846: 19
1830 - 1831: 19
7806 - 4541: 19
1027 - 4478: 19
1872 - 6796: 19
5113 - 9097: 19
2186 - 2187: 19
6309 - 6713: 19
9390 - 9092: 19
6762 - 8607: 19
8073 - 8074: 19
4698 - 7312: 19
4630 - 5162: 19
1647 - 610: 19
2159 - 2160: 19
2117 - 5427: 19
5487 - 1575: 19
5147 - 9946: 19
8493 - 7994: 19
8107 - 8108: 19
2415 - 8757: 19
5422 - 4730: 19
1972 - 9129: 19
9959 - 761: 19
8364 - 8365: 19
1442 - 1443: 19
1914 - 8789: 19
5659 - 2733: 19
7698 - 5876: 19
9920 - 1826: 19
4114 - 7397: 19
6587 - 2692: 19
2356 - 5113: 19
5221 - 3665: 19
2249 - 5085: 19
3977 - 3856: 19
1302 - 1303: 19
8301 - 8302: 19
9417 - 3543: 19
3489 - 7113: 19
1718 - 1719: 19
7837 - 1799: 19
9566 - 8110: 19
9411 - 1534: 19
7562 - 7101: 19
3575 - 4913: 19
1653 - 1654: 19
3252 - 5380: 19
2326 - 2327: 19
1643 - 1644: 19
6167 - 4330: 19
7893 - 5889: 19
8395 - 8396: 19
8750 - 3739: 19
9690 - 6345: 19
955 - 5127: 19
730 - 5420: 19
7124 - 7326: 19
6303 - 2716: 19
1242 - 9484: 19
3297 - 3298: 19
3295 - 3296: 19
3191 - 4045: 19
6965 - 3792: 19
1155 - 1026: 19
6433 - 5342: 19
9310 - 8344: 19
4812 - 2995: 19
1571 - 8608: 19
9903 - 9025: 19
173 - 4525: 19
8386 - 190: 19
7747 - 7748: 19
4332 - 6884: 19
3625 - 3626: 19
2808 - 4997: 19
1161 - 1162: 19
3518 - 1103: 19
3591 - 3592: 19
8554 - 2210: 19
6087 - 9569: 19
2525 - 4193: 19
2820 - 4538: 19
3540 - 3541: 19
3484 - 3485: 19
1418 - 5394: 19
448 - 5364: 19
3102 - 9970: 19
730 - 6074: 19
8699 - 8700: 19
6263 - 6478: 19
392 - 7514: 19
9205 - 5146: 19
8686 - 8687: 19
3890 - 4909: 19
1930 - 8778: 19
2550 - 2551: 19
6874 - 1331: 19
3881 - 6604: 19
5194 - 78: 19
2389 - 2390: 19
595 - 596: 19
7031 - 8861: 19
7241 - 1363: 19
3476 - 330: 19
3000 - 3001: 19
766 - 2522: 19
2954 - 2955: 19
9923 - 611: 19
502 - 742: 19
5856 - 3007: 19
3339 - 3149: 19
24 - 25: 19
1587 - 33: 19
6302 - 3777: 19
6147 - 6148: 19
7979 - 947: 19
6416 - 6352: 19
820 - 821: 19
7572 - 8639: 19
7311 - 7312: 19
9178 - 3138: 19
6473 - 6474: 19
2421 - 7032: 19
498 - 5345: 19
7173 - 1061: 19
1426 - 9352: 19
2494 - 7117: 19
4420 - 4253: 19
3118 - 7183: 19
9507 - 9508: 19
9726 - 9727: 19
868 - 1003: 19
27 - 6527: 19
5608 - 5609: 19
8636 - 1057: 19
6372 - 2825: 19
8629 - 5479: 19
4806 - 9631: 19
7391 - 7392: 19
9845 - 9846: 19
7607 - 7333: 19
6220 - 9006: 19
1125 - 4431: 19
6834 - 4621: 19
6006 - 4037: 19
3995 - 3564: 19
9517 - 9518: 19
4420 - 6259: 19
6222 - 6223: 19
8317 - 5988: 19
4251 - 8015: 19
9772 - 9773: 19
6669 - 8924: 19
7690 - 1590: 19
5070 - 5071: 19
1891 - 2372: 19
4188 - 7204: 19
441 - 2024: 19
1551 - 9314: 19
4348 - 431: 19
61 - 62: 19
6317 - 6318: 19
6009 - 6010: 19
8319 - 5832: 19
7042 - 7043: 19
5044 - 1899: 19
1003 - 1810: 19
6108 - 6109: 19
9179 - 4884: 19
3942 - 8659: 19
3993 - 9342: 19
1112 - 1113: 19
4748 - 4749: 19
3168 - 1713: 19
340 - 7356: 19
907 - 721: 19
1063 - 7896: 19
5636 - 5637: 19
3695 - 8256: 19
5044 - 2056: 19
9014 - 224: 19
2944 - 5629: 19
9608 - 7676: 19
4762 - 4763: 19
9068 - 4548: 19
401 - 7194: 19
551 - 552: 19
1394 - 3943: 19
4630 - 4631: 19
7467 - 7468: 19
1976 - 3274: 19
7099 - 6053: 19
7200 - 7201: 19
5801 - 3674: 19
1791 - 102: 19
1066 - 1067: 19
8004 - 426: 19
4714 - 4715: 19
5995 - 9282: 19
5566 - 2434: 19
6414 - 9908: 19
4827 - 4828: 19
3721 - 6208: 19
6635 - 589: 19
4003 - 5468: 19
2361 - 3782: 19
5412 - 5413: 19
2123 - 8916: 19
6206 - 5284: 19
590 - 8471: 19
993 - 6926: 19
6622 - 6623: 19
8727 - 2825: 19
3847 - 4359: 19
6598 - 6599: 19
3265 - 8717: 19
3203 - 1945: 19
9889 - 9890: 19
5649 - 5650: 19
7185 - 7062: 19
269 - 715: 19
9375 - 1913: 19
8098 - 7521: 19
7378 - 4804: 19
202 - 4064: 20
6131 - 3588: 20
605 - 3006: 20
4686 - 7355: 20
8650 - 8651: 20
9296 - 5488: 20
6049 - 6050: 20
9637 - 2942: 20
7651 - 7976: 20
6117 - 3018: 20
5990 - 5733: 20
510 - 511: 20
2383 - 2384: 20
5118 - 1210: 20
8634 - 1848: 20
8616 - 8617: 20
7895 - 7896: 20
8103 - 3541: 20
4471 - 8343: 20
8546 - 6977: 20
3084 - 5054: 20
4670 - 6324: 20
8115 - 7314: 20
1249 - 6574: 20
831 - 5488: 20
5880 - 4682: 20
7900 - 7901: 20
1509 - 9380: 20
186 - 9286: 20
3190 - 6539: 20
9421 - 7287: 20
322 - 9031: 20
8055 - 1005: 20
583 - 584: 20
9591 - 9592: 20
1459 - 9384: 20
6968 - 5748: 20
3205 - 461: 20
2782 - 6490: 20
6482 - 5486: 20
193 - 5178: 20
3681 - 7934: 20
1703 - 5735: 20
1171 - 8303: 20
7973 - 7974: 20
7474 - 8798: 20
8680 - 8681: 20
5099 - 860: 20
2598 - 2599: 20
7462 - 5526: 20
32 - 7045: 20
5922 - 5923: 20
5917 - 5918: 20
7150 - 7151: 20
4802 - 8891: 20
449 - 8946: 20
2693 - 2694: 20
6637 - 7324: 20
1211 - 8903: 20
4688 - 7970: 20
6554 - 6555: 20
5598 - 8210: 20
4359 - 2498: 20
825 - 1285: 20
7934 - 8957: 20
5562 - 7155: 20
692 - 1227: 20
7171 - 1418: 20
5038 - 2297: 20
5193 - 5643: 20
6212 - 2811: 20
2957 - 3238: 20
6887 - 7577: 20
7814 - 8529: 20
3140 - 3243: 20
6637 - 3919: 20
3911 - 7127: 20
7227 - 7344: 20
4320 - 393: 20
5 - 6: 20
2152 - 7143: 20
2600 - 7768: 20
5799 - 4494: 20
3383 - 6793: 20
403 - 6815: 20
4242 - 3004: 20
9946 - 9947: 20
1364 - 1365: 20
1998 - 1734: 20
2788 - 4446: 20
1316 - 1317: 20
8728 - 7582: 20
278 - 279: 20
2391 - 3381: 20
1296 - 1297: 20
9186 - 1056: 20
361 - 4993: 20
1200 - 6670: 20
6953 - 6954: 20
6746 - 6747: 20
6429 - 3830: 20
6764 - 6765: 20
4730 - 2653: 20
4028 - 1954: 20
6778 - 6779: 20
6704 - 6817: 20
981 - 3134: 20
2859 - 7954: 20
4549 - 6718: 20
6889 - 1693: 20
9679 - 7524: 20
229 - 5656: 20
8168 - 4370: 20
3424 - 7033: 20
7791 - 1937: 20
2666 - 3085: 20
2847 - 3961: 20
2195 - 2196: 20
7819 - 9021: 20
6785 - 6242: 20
4825 - 2133: 20
9770 - 9771: 20
8555 - 8556: 20
2149 - 2150: 20
2147 - 2148: 20
197 - 7039: 20
4333 - 6617: 20
9601 - 8267: 20
2317 - 2318: 20
6766 - 6031: 20
2278 - 2279: 20
897 - 898: 20
3510 - 7383: 20
7614 - 9356: 20
2242 - 2243: 20
8058 - 8059: 20
7949 - 4029: 20
8501 - 8502: 20
865 - 7805: 20
8489 - 8490: 20
1939 - 1940: 20
9483 - 72: 20
1448 - 3989: 20
924 - 8557: 20
4846 - 656: 20
2669 - 9366: 20
8274 - 3444: 20
1606 - 8670: 20
419 - 6618: 20
8612 - 350: 20
6218 - 6219: 20
7396 - 3492: 20
504 - 6930: 20
8115 - 8116: 20
5502 - 4217: 20
285 - 8193: 20
7050 - 5835: 20
7106 - 8015: 20
8518 - 8519: 20
171 - 2281: 20
8747 - 125: 20
8509 - 8510: 20
4599 - 7994: 20
8527 - 5821: 20
738 - 739: 20
8970 - 8971: 20
2801 - 3100: 20
9621 - 7808: 20
2963 - 523: 20
9000 - 6690: 20
2322 - 435: 20
4019 - 3800: 20
4247 - 4248: 20
4748 - 1875: 20
3649 - 3650: 20
4088 - 2534: 20
1135 - 6909: 20
4575 - 1264: 20
8668 - 8280: 20
237 - 9602: 20
5602 - 5064: 20
523 - 5150: 20
883 - 3587: 20
709 - 4944: 20
9954 - 5688: 20
2929 - 9478: 20
3712 - 4035: 20
4850 - 4851: 20
6822 - 3944: 20
7419 - 6812: 20
5429 - 5430: 20
566 - 7598: 20
6276 - 9353: 20
5277 - 5278: 20
1627 - 9699: 20
6119 - 8310: 20
5846 - 2154: 20
3610 - 3611: 20
2388 - 3756: 20
2987 - 6514: 20
1809 - 5410: 20
3645 - 3646: 20
9228 - 942: 20
3825 - 6657: 20
3945 - 3946: 20
4111 - 4112: 20
4079 - 8860: 20
6844 - 3632: 20
3993 - 3994: 20
4046 - 8027: 20
8366 - 6671: 20
7615 - 1508: 20
750 - 751: 20
9865 - 4467: 20
2785 - 1313: 20
298 - 299: 20
4014 - 4015: 20
5438 - 5959: 20
818 - 7803: 20
661 - 7404: 20
6469 - 9847: 20
42 - 43: 20
1540 - 7475: 20
4599 - 5241: 20
2371 - 1092: 20
3642 - 2370: 20
149 - 150: 20
3786 - 3787: 20
1807 - 7594: 20
3394 - 4689: 20
9138 - 9139: 20
2070 - 2707: 20
150 - 151: 20
8705 - 4913: 20
42 - 6803: 20
337 - 4335: 20
5755 - 3292: 20
5210 - 5211: 20
5035 - 5036: 20
6674 - 5953: 20
744 - 745: 20
3145 - 3146: 20
1069 - 1070: 20
964 - 8626: 20
9097 - 5988: 20
5303 - 9975: 20
2354 - 468: 20
5591 - 5592: 20
4414 - 9962: 20
7652 - 819: 20
245 - 1844: 20
1431 - 5541: 20
1109 - 1110: 20
3178 - 3179: 20
1594 - 7223: 20
6285 - 6615: 20
3184 - 3185: 20
2661 - 4193: 20
8282 - 1522: 20
8808 - 8809: 20
7226 - 1232: 20
8879 - 8880: 20
4581 - 235: 20
3219 - 3220: 20
7503 - 3854: 20
5609 - 5610: 20
8597 - 1297: 20
7126 - 3080: 20
9515 - 8739: 20
2687 - 7325: 20
2056 - 8718: 20
7776 - 7777: 20
3066 - 3067: 20
4095 - 4622: 20
5438 - 3445: 20
4371 - 4372: 20
9970 - 4125: 20
6388 - 9184: 20
1215 - 738: 20
9509 - 5918: 20
4454 - 2455: 20
7719 - 881: 20
2032 - 8037: 20
124 - 256: 20
6378 - 5807: 20
4071 - 2477: 20
4709 - 3402: 20
2151 - 593: 20
1385 - 6251: 21
6033 - 9916: 21
3285 - 6242: 21
7591 - 7974: 21
859 - 2425: 21
1898 - 7812: 21
247 - 4758: 21
4195 - 890: 21
6513 - 2144: 21
8524 - 9134: 21
854 - 7194: 21
9743 - 5581: 21
3185 - 4832: 21
9954 - 9955: 21
1179 - 3207: 21
2873 - 2833: 21
8247 - 5251: 21
5203 - 4271: 21
5262 - 8439: 21
8370 - 8371: 21
1791 - 9361: 21
7656 - 7198: 21
7872 - 8776: 21
9655 - 583: 21
3831 - 8972: 21
3501 - 3746: 21
1882 - 9666: 21
9296 - 1811: 21
4116 - 3721: 21
3009 - 4179: 21
9590 - 1564: 21
7361 - 2661: 21
6852 - 1714: 21
955 - 956: 21
1746 - 9907: 21
6790 - 7812: 21
3028 - 5530: 21
6121 - 2668: 21
2817 - 6887: 21
5298 - 8577: 21
3617 - 6165: 21
3193 - 2006: 21
3620 - 6722: 21
3235 - 5256: 21
2133 - 8487: 21
9576 - 307: 21
7985 - 1994: 21
5416 - 7797: 21
2094 - 7058: 21
8360 - 8361: 21
8959 - 8960: 21
1957 - 6574: 21
4365 - 5311: 21
2522 - 8455: 21
8700 - 8701: 21
452 - 4636: 21
3563 - 1598: 21
8354 - 9614: 21
4022 - 8598: 21
492 - 1362: 21
4650 - 2172: 21
4300 - 7790: 21
828 - 4402: 21
8327 - 389: 21
133 - 134: 21
4557 - 9544: 21
5945 - 827: 21
2215 - 7983: 21
7514 - 9968: 21
3825 - 9537: 21
4958 - 3417: 21
1754 - 7300: 21
8322 - 608: 21
8850 - 1285: 21
9043 - 7427: 21
9600 - 9601: 21
8193 - 5687: 21
8795 - 8796: 21
9876 - 9977: 21
8690 - 602: 21
8680 - 2257: 21
7356 - 2336: 21
2820 - 4001: 21
3266 - 8231: 21
9653 - 9654: 21
4251 - 5932: 21
8344 - 5124: 21
6605 - 5994: 21
2911 - 6113: 21
3422 - 4429: 21
5152 - 6557: 21
6833 - 7009: 21
8814 - 8815: 21
4141 - 7089: 21
5190 - 5001: 21
2463 - 1327: 21
495 - 9035: 21
7021 - 5486: 21
4574 - 1567: 21
248 - 1991: 21
3833 - 468: 21
5525 - 6247: 21
8074 - 2142: 21
8406 - 9157: 21
1007 - 8600: 21
915 - 3452: 21
2493 - 4334: 21
8504 - 8505: 21
542 - 4596: 21
6269 - 2313: 21
8721 - 5917: 21
1039 - 4620: 21
9580 - 9135: 21
8176 - 4659: 21
5985 - 2705: 21
4363 - 3655: 21
8219 - 5883: 21
9499 - 9500: 21
3799 - 6349: 21
4134 - 8528: 21
3322 - 6919: 21
9737 - 702: 21
5897 - 4871: 21
2099 - 5285: 21
2419 - 1521: 21
6677 - 5091: 21
8918 - 8919: 21
7850 - 657: 21
6843 - 7183: 21
9568 - 1760: 21
8215 - 1837: 21
9486 - 9487: 21
5592 - 297: 21
8422 - 948: 21
4795 - 6566: 21
2936 - 8789: 21
8226 - 3707: 21
3151 - 804: 21
9813 - 3307: 21
6045 - 2565: 21
4133 - 5168: 21
1705 - 1706: 21
7239 - 8587: 21
7713 - 7714: 21
7757 - 8250: 21
7227 - 7228: 21
5664 - 5665: 21
3111 - 3112: 21
2820 - 2737: 21
1694 - 264: 21
37 - 38: 21
1052 - 2716: 21
2061 - 8572: 21
6171 - 6172: 21
5371 - 5372: 21
1922 - 1923: 21
2142 - 2143: 21
7440 - 7441: 21
3121 - 3122: 21
3383 - 5752: 21
6627 - 599: 21
2747 - 2748: 21
1714 - 1715: 21
2903 - 7690: 21
5182 - 6768: 21
419 - 420: 21
8828 - 5143: 21
1658 - 1659: 21
4416 - 4417: 21
4538 - 1489: 21
1853 - 5411: 21
7257 - 7258: 21
7166 - 8914: 21
2087 - 2088: 21
1099 - 5827: 21
3624 - 3625: 21
3763 - 8182: 21
6033 - 6034: 21
8839 - 5731: 21
7769 - 7770: 21
428 - 8424: 21
2511 - 2501: 21
166 - 6466: 21
550 - 5466: 21
7348 - 7349: 21
7243 - 7244: 21
8005 - 9636: 21
6609 - 6610: 21
8159 - 2831: 21
9184 - 1530: 21
2691 - 2692: 21
2763 - 2970: 21
8515 - 8359: 21
4612 - 6098: 21
5946 - 5947: 21
3758 - 3759: 21
8294 - 2908: 21
1612 - 1613: 21
9718 - 8341: 21
5836 - 8723: 21
4671 - 9809: 21
1597 - 5818: 21
5311 - 5312: 21
2566 - 4087: 21
854 - 779: 21
6411 - 6412: 21
2930 - 2204: 21
1707 - 9525: 21
